Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:03:52.230,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.325, -0.376, 0.392, 0.805, -57.495, 11.475, 182.251, -5.663, 8.113, 15.628, -9.702, 2.156, 0.882, 25.91, -0.99933, 0.03018, -0.01764, 0.00464,
 16:03:52.381,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.325, -0.179, -0.123, 0.845, -54.81, -51.636, 143.86, -7.229, 9.19, 26.439, -9.898, 2.156, 0.490, 25.91, -0.99933, 0.03018, -0.01764, 0.00464,
 16:03:52.441,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.325, -0.367, 0.134, 0.742, -38.94, -22.095, 148.376, -7.773, 5.647, 36.793, -9.898, 2.156, 0.490, 25.91, -0.93747, 0.08096, -0.0195, -0.3378,
 16:03:52.534,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.745, -0.241, 0.007, 1.569, -35.339, -13.611, 156.799, -8.13, 4.719, 46.835, -9.898, 2.156, 0.490, 25.91, -0.93747, 0.08096, -0.0195, -0.3378,
 16:03:52.698,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.745, -0.165, 0.133, 1.132, -32.288, -21.118, 159.729, -9.163, 4.927, 56.602, -9.898, 2.156, 0.490, 25.91, -0.93747, 0.08096, -0.0195, -0.3378,
 16:03:52.710,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.745, -0.25, 0.119, 0.851, -28.137, -16.357, 161.438, -9.937, 6.356, 66.011, -11.466, 2.254, 2.254, 25.91, -0.93747, 0.08096, -0.0195, -0.3378,
 16:03:52.841,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.745, -0.065, 0.097, 1, -33.875, -1.343, 163.269, -10.508, 8.509, 75.575, -11.466, 2.254, 2.254, 25.91, -0.77518, 0.11884, -0.0032, -0.62036,
 16:03:52.971,d7:c3:4a:8c:31:30, 2015-01-01 00:18:31.100, -0.326, -0.167, 0.146, -70.984, 31.433, 167.969, -9.179, 12.975, 86.418, -11.466, 2.254, 2.254, 25.91, -0.77518, 0.11884, -0.0032, -0.62036,
 16:03:53.039,d7:c3:4a:8c:31:30, 2015-01-01 00:18:31.100, -0.334, 0.081, 1.072, -39.185, -24.414, 169.556, -9.311, 16.024, 109.265, -11.466, 2.254, 2.254, 25.91, -0.77518, 0.11884, -0.0032, -0.62036,
 16:03:53.197,d7:c3:4a:8c:31:30, 2015-01-01 00:18:31.100, -0.282, 0.123, 1.102, -48.035, -6.226, 164.185, -8.19, 18.089, 133.473, -8.722, 2.254, 3.136, 25.91, -0.77518, 0.11884, -0.0032, -0.62036,
 16:03:53.250,d7:c3:4a:8c:31:30, 2015-01-01 00:18:31.100, -0.271, 0.136, 0.981, -46.204, 2.136, 166.26, -6.493, 19.358, 157.538, -8.722, 2.254, 3.136, 25.91, -0.1217, 0.17487, 0.02707, -0.97662,
