Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:48:44.754,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.100, 0.272, 0.121, 1.098, 23.865, 0.61, 157.654, -3.411, -6.894, -158.324, -13.720, 2.058, 7.546, 27.94, -0.34479, -0.06094, 0.07443, -0.93369,
 15:48:44.872,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.485, 0.21, 0.006, 0.555, 51.697, 19.958, 157.715, -1.994, -7.608, -138.818, -13.720, 2.058, 7.546, 27.94, 0.38849, -0.05722, -0.01978, -0.9194,
 15:48:44.966,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.485, 0.1, -0.113, 1.486, 27.344, 6.531, 164.062, 0.374, -7.306, -120.081, -13.720, 2.058, 7.546, 27.94, 0.38849, -0.05722, -0.01978, -0.9194,
 15:48:45.094,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.485, 0.273, 0.234, 0.97, 18.494, -1.282, 166.565, 1.39, -6.614, -101.882, -13.720, 2.058, 7.546, 27.94, 0.38849, -0.05722, -0.01978, -0.9194,
 15:48:45.122,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.485, 0.194, 0.143, 1.1, 23.132, -6.104, 163.33, 1.813, -8.833, -84.825, -10.094, 2.058, 6.664, 27.94, 0.38849, -0.05722, -0.01978, -0.9194,
 15:48:45.264,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.485, 0.011, 0.119, 0.772, 27.405, -13.306, 167.114, 2.038, -9.316, -68.588, -10.094, 2.058, 6.664, 27.94, 0.83545, -0.02939, -0.07861, -0.543,
 15:48:45.363,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.905, -1.593, 0.103, 1.166, 19.409, 12.817, 163.818, 2.065, -8.311, -53.19, -10.094, 2.058, 6.664, 27.94, 0.83545, -0.02939, -0.07861, -0.543,
 15:48:45.452,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.905, 0.673, 2.283, 1.688, -34.18, 135.559, 40.1, 2.093, -7.679, -41.122, -10.094, 2.058, 6.664, 27.94, 0.83545, -0.02939, -0.07861, -0.543,
 15:48:45.564,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.905, 0.109, 0.936, 0.654, 65.308, -178.894, 118.591, 4.191, -20.33, -31.833, -10.094, 2.058, 6.664, 27.94, 0.83545, -0.02939, -0.07861, -0.543,
 15:48:45.696,d7:c3:4a:8c:31:30, 2015-01-01 00:07:14.905, 0.042, 0.321, 1.163, 12.634, 89.905, 168.457, 2.466, -13.343, -18.517, -10.192, 1.862, 5.880, 27.94, 0.99167, 0.00168, -0.0946, -0.08685,
 15:48:45.722,d7:c3:4a:8c:31:30, 2015-01-01 00:07:15.350, 0.166, 0.164, 1.006, 16.724, 8.301, 169.25, 0.714, -10.717, -4.9, -10.192, 1.862, 5.880, 27.94, 0.99167, 0.00168, -0.0946, -0.08685,
 15:48:45.903,d7:c3:4a:8c:31:30, 2015-01-01 00:07:15.350, -0.244, -0.039, 1.095, 49.805, -79.773, 158.813, -0.066, -14.7, 6.773, -10.192, 1.862, 5.880, 27.94, 0.99167, 0.00168, -0.0946, -0.08685,
 15:48:45.946,d7:c3:4a:8c:31:30, 2015-01-01 00:07:15.350, 0.547, -0.525, 1.536, 66.345, -38.757, 164.307, -1.478, -16.386, 17.6, -12.250, 1.960, 5.978, 27.94, 0.99167, 0.00168, -0.0946, -0.08685,
 15:48:46.053,d7:c3:4a:8c:31:30, 2015-01-01 00:07:15.680, 0.07, 0.608, 0.567, 15.381, 51.086, 127.991, -2.175, -21.693, 27.29, -12.250, 1.960, 5.978, 27.94, 0.9537, 0.02155, -0.1777, 0.24146,
 15:48:46.198,d7:c3:4a:8c:31:30, 2015-01-01 00:07:15.680, 0.373, 0.082, 0.969, 29.419, -24.902, 156.982, -4.515, -19.226, 36.76, -12.250, 1.960, 5.978, 27.94, 0.9537, 0.02155, -0.1777, 0.24146,
 15:48:46.262,d7:c3:4a:8c:31:30, 2015-01-01 00:07:15.680, 0.19, 0.22, 1.039, 38.33, -19.592, 158.813, -5.993, -18.029, 46.994, -12.250, 1.960, 5.978, 27.94, 0.9537, 0.02155, -0.1777, 0.24146,
 15:48:46.362,d7:c3:4a:8c:31:30, 2015-01-01 00:07:15.680, 0.254, 0.132, 1.416, 28.748, 17.395, 163.574, -7.553, -18.034, 57.722, -12.348, 1.960, 5.488, 27.94, 0.9537, 0.02155, -0.1777, 0.24146,
 15:48:46.512,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.065, -0.081, 0.107, 1.252, 39.001, 7.874, 159.18, -7.894, -17.21, 67.868, -12.348, 1.960, 5.488, 27.94, 0.82187, 0.02673, -0.16107, 0.54565,
 15:48:46.532,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.065, 0.26, -0.038, 0.998, 10.132, -39.001, 156.372, -8.328, -13.475, 77.371, -12.348, 1.960, 5.488, 27.94, 0.82187, 0.02673, -0.16107, 0.54565,
 15:48:46.658,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.065, 0.389, 0.093, 0.67, 30.212, 20.874, 150.818, -8.536, -16.348, 86.847, -12.348, 1.960, 5.488, 27.94, 0.82187, 0.02673, -0.16107, 0.54565,
 15:48:46.788,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.065, 0.1, 0.097, 1.054, 39.734, 23.682, 158.264, -8.328, -15.26, 95.894, -14.210, 1.960, 6.860, 27.94, 0.82187, 0.02673, -0.16107, 0.54565,
 15:48:46.868,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.065, 0.291, 0.154, 1.07, 33.02, -28.32, 155.701, -8.465, -13.552, 104.958, -14.210, 1.960, 6.860, 27.94, 0.58441, 0.05386, -0.13144, 0.79886,
 15:48:46.962,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.065, 0.228, 0.118, 1.075, 41.687, 19.226, 154.785, -8.212, -11.777, 125.458, -14.210, 1.960, 6.860, 27.94, 0.58441, 0.05386, -0.13144, 0.79886,
 15:48:47.129,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.660, 0.181, 0.1, 0.796, 45.41, 2.808, 155.701, -6.888, -9.503, 147.799, -14.210, 1.960, 6.860, 27.79, 0.58441, 0.05386, -0.13144, 0.79886,
 15:48:47.135,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.660, 0.223, -0.053, 0.392, 36.194, -20.203, 151.733, -2.829, -7.773, 169.305, -14.210, 1.960, 6.860, 27.79, 0.58441, 0.05386, -0.13144, 0.79886,
 15:48:47.342,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.660, 0.361, 0.367, 0.896, 26.55, 19.226, 163.94, -0.56, -6.4, -169.135, -14.210, 1.960, 6.860, 27.79, 0.58441, 0.05386, -0.13144, 0.79886,
 15:48:47.342,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.660, 0.155, 0.162, 1.129, 39.551, 0.732, 161.804, 1.835, -7.026, -148.601, -14.210, 1.960, 6.860, 27.79, 0.58441, 0.05386, -0.13144, 0.79886,
 15:48:47.464,d7:c3:4a:8c:31:30, 2015-01-01 00:07:16.660, 0.095, 0.129, 0.95, 32.288, -26.55, 160.034, 3.702, -7.646, -129.32, -10.584, 2.058, 6.860, 27.79, -0.50037, 0.0484, 0.07294, 0.86133,
 15:48:47.610,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.140, 0.486, 0.063, 0.836, 36.316, 38.635, 160.156, 5.372, -8.608, -110.825, -10.584, 2.058, 6.860, 27.79, -0.50037, 0.0484, 0.07294, 0.86133,
 15:48:47.672,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.140, 0.489, -0.064, 1.787, 52.795, -3.113, 163.269, 6.855, -11.217, -93.345, -10.584, 2.058, 6.860, 27.79, -0.50037, 0.0484, 0.07294, 0.86133,
 15:48:47.763,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.140, 0.097, -0.345, 0.938, 48.34, -84.595, 135.742, 8.306, -13.239, -79.607, -9.996, 1.960, 5.880, 27.79, -0.50037, 0.0484, 0.07294, 0.86133,
 15:48:47.940,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.465, 0.161, -0.077, 1.375, 18.555, 48.218, 166.443, 7.377, -12.695, -64.38, -9.996, 1.960, 5.880, 27.79, -0.84683, 0.00391, 0.12619, 0.51654,
 15:48:47.946,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.465, 0.399, 0.058, 1.116, 28.564, 4.089, 161.011, 6.438, -13.574, -49.043, -9.996, 1.960, 5.880, 27.79, -0.84683, 0.00391, 0.12619, 0.51654,
 15:48:48.062,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.465, 0.206, -0.046, 1.122, 30.884, -41.016, 162.903, 5.191, -16.007, -35.425, -9.996, 1.960, 5.880, 27.79, -0.84683, 0.00391, 0.12619, 0.51654,
 15:48:48.226,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.465, 0.785, 0.244, 1.195, 14.954, 21.179, 162.048, 3.439, -17.6, -22.187, -11.956, 1.960, 5.978, 27.79, -0.84683, 0.00391, 0.12619, 0.51654,
 15:48:48.273,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.465, 0.355, -0.23, 2.387, 65.613, -108.887, 151.672, 1.851, -22.275, -10.234, -11.956, 1.960, 5.978, 27.79, -0.97653, -0.00143, 0.20642, 0.06067,
 15:48:48.363,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.940, 0.394, 0.322, 0.785, 28.564, -9.216, 162.048, -0.544, -21.929, 1.159, -11.956, 1.960, 5.978, 27.79, -0.97653, -0.00143, 0.20642, 0.06067,
 15:48:48.537,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.940, 0.246, 0.256, 0.984, 17.578, -43.335, 161.743, -3.746, -21.154, 13.42, -11.956, 1.960, 5.978, 27.79, -0.97653, -0.00143, 0.20642, 0.06067,
 15:48:48.542,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.940, 0.288, 0.156, 0.973, 45.593, 7.08, 161.377, -5.801, -20.325, 25.345, -11.956, 1.960, 5.978, 27.79, -0.97653, -0.00143, 0.20642, 0.06067,
 15:48:48.664,d7:c3:4a:8c:31:30, 2015-01-01 00:07:17.940, -0.169, 0.047, 0.75, 54.077, -10.803, 160.889, -7.394, -20.067, 36.26, -12.446, 1.960, 5.684, 27.79, -0.92444, -0.00061, 0.18756, -0.33188,
 15:48:48.808,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.300, 0.359, 0.382, 1.328, 0.854, -17.517, 161.987, -8.278, -17.655, 47.12, -12.446, 1.960, 5.684, 27.79, -0.92444, -0.00061, 0.18756, -0.33188,
 15:48:48.872,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.300, 0.078, -0.054, 1.331, 31.311, 21.545, 147.034, -8.981, -18.644, 57.019, -12.446, 1.960, 5.684, 27.79, -0.92444, -0.00061, 0.18756, -0.33188,
 15:48:48.963,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.300, 0.311, -0.026, 1.199, 33.875, -8.667, 168.091, -9.415, -17.012, 66.313, -14.210, 1.960, 6.566, 27.79, -0.92444, -0.00061, 0.18756, -0.33188,
 15:48:49.157,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.655, -0.028, 0.108, 1.237, 9.888, 0, 121.704, -9.624, -14.843, 72.46, -14.210, 1.960, 6.566, 27.79, -0.80344, -0.00897, 0.15302, -0.57523,
 15:48:49.173,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.655, 0.089, 0.16, 0.856, 40.833, -40.894, 106.14, -10.234, -14.178, 77.794, -14.210, 1.960, 6.566, 27.79, -0.80344, -0.00897, 0.15302, -0.57523,
 15:48:49.293,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.655, -0.114, 0.074, 0.933, 10.315, 69.397, 44.128, -10.245, -10.657, 77.195, -14.210, 1.960, 6.566, 27.79, -0.80344, -0.00897, 0.15302, -0.57523,
 15:48:49.413,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.655, 0.177, -0.112, 0.871, 1.587, -6.531, 4.761, -10.135, -5.927, 71.779, -13.818, 2.058, 6.860, 27.79, -0.80344, -0.00897, 0.15302, -0.57523,
 15:48:49.472,d7:c3:4a:8c:31:30, 2015-01-01 00:07:18.655, 0.297, -0.047, 1.023, 7.996, -64.453, -12.268, -8.828, -11.343, 65.045, -13.818, 2.058, 6.860, 27.79, -0.84494, 0.00681, 0.13022, -0.51862,
 15:48:49.572,d7:c3:4a:8c:31:30, 2015-01-01 00:07:19.105, 0.184, -0.024, 1.002, -0.854, 11.169, 2.075, -8.069, -14.024, 58.519, -13.818, 2.058, 6.860, 27.79, -0.84494, 0.00681, 0.13022, -0.51862,
 15:48:49.736,d7:c3:4a:8c:31:30, 2015-01-01 00:07:19.105, 0.181, -0.037, 1.005, 1.16, -10.071, -1.709, -7.822, -13.793, 52.092, -13.818, 2.058, 6.860, 27.79, -0.84494, 0.00681, 0.13022, -0.51862,
 15:48:49.783,d7:c3:4a:8c:31:30, 2015-01-01 00:07:19.105, 0.217, -0.034, 1.005, -0.427, 4.395, 0.732, -7.504, -14.106, 45.802, -14.210, 2.058, 7.154, 27.79, -0.84494, 0.00681, 0.13022, -0.51862,
 15:48:49.892,d7:c3:4a:8c:31:30, 2015-01-01 00:07:19.460, 0.207, -0.033, 1.008, -0.244, 2.625, 0.427, -7.18, -14.414, 39.672, -14.210, 2.058, 7.154, 27.79, -0.93402, 0.01596, 0.13885, -0.32858,
 15:48:49.997,d7:c3:4a:8c:31:30, 2015-01-01 00:07:19.460, 0.212, -0.033, 1.007, -0.061, 1.587, 0.244, -6.861, -14.606, 33.723, -14.210, 2.058, 7.154, 27.79, -0.93402, 0.01596, 0.13885, -0.32858,
